station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,Next_Tmax,Next_Tmin
18,2013-10-08,30.4,26.2,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4832,127.024,56.4448,1.2313,5143.86377,35.8,24.2
19,2013-10-08,29.4,25.3,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5776,126.938,75.0924,1.7678,5191.696777,34.4,23.8
20,2013-10-08,29.7,25.7,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.6181,127.004,146.554,4.7296,5243.202637,29.83253833049404,23.9
21,2013-10-08,28.8,25.9,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5507,127.04,26.298,0.5721,5153.790039,33.1,23.7
22,2013-10-08,29.7,24.9,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5102,127.086,21.9668,0.1332,5142.599121,34.4,24.2
23,2013-10-08,29.8,26.7,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5372,126.891,15.5876,0.1554,5142.875977,35.2,25.2
24,2013-10-08,30.2,26.7,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5237,126.909,17.2956,0.2223,5139.486328,34.8,25.1
25,2013-10-08,30.1,26.4,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5237,126.97,19.5844,0.2713,5149.236816,35.2,24.5
1,2013-11-08,30.7,22.4,51.6072998,95.34684753,32.12030829,25.60168944,7.4058279,82.90708938,0.235752061,0.080906184,0.0,0.002857378,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5275.070313,30.6,23.9
2,2013-11-08,33.3,23.3,43.79885101,86.98945618,34.46073122,27.40806719,5.736391594,58.11735061,0.205487841,0.083950677,0.001228502,0.009281001,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5132.69873,33.8,24.6
3,2013-11-08,33.2,24.2,39.89803696,83.1598587,35.54125498,27.97517577,6.565028101,13.89866389,0.271267647,0.086482977,0.010333448,0.29974117123819094,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5127.352051,33.9,26.8
4,2013-11-08,34.3,24.5,48.7135849,94.93367004,33.27424007,25.70148665,5.498009821,87.92657921,0.180654247,0.086083652,0.0,0.00419852,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5118.115234,34.8,26.4
5,2013-11-08,32.2,23.3,48.94855118,95.75762939,34.09622792,27.2377538,5.795817484,132.3681339,0.258364229,0.132698382,0.005787603,0.014286239,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5117.59375,33.6,25.9
6,2013-11-08,34.0,24.019624413145543,64.03771494966634,87.91585541,34.76804067,27.59544003,6.335714748,54.9874328,0.251516651,0.161949213,0.02741626,0.005758159,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5131.512695,34.0,27.2
7,2013-11-08,34.1,25.3,59.18165207,94.40962982,31.56439525,26.82224158,5.014634649,136.414333,0.238842206,0.153473872,0.023675023,0.29974117123819094,0.0,0.0,0.1492946584117647,0.0,37.5776,126.838,12.37,0.0985,5110.26416,33.3,26.9
8,2013-11-08,33.8,25.2,47.85539246,91.40960693,33.77981532,27.01911057,6.018646846,51.83355866,0.230289636,0.134764495,0.021011475,0.009842376,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5115.180664,33.5,26.9
9,2013-11-08,33.7,23.7,57.34769821,94.30885315,31.89614331,26.66062033,5.701871177,102.8288958,0.235165835,0.162337902,0.02508608,0.29974117123819094,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5140.238281,33.8,25.6
10,2013-11-08,32.7,23.0,47.11008835,93.44968414,32.94296769,25.96258458,6.58642292,68.04215903,0.23042912,0.12468951,0.006253648,0.006314427,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5084.998535,32.7,24.8
11,2013-11-08,35.2,24.3,42.63863373,86.72639465,35.35609766,28.06848133,6.02170822,62.63905819,0.248185312,0.151887352,0.013567132,0.012142241,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5132.311523,34.9,27.0
12,2013-11-08,33.7,23.1,44.65300751,87.1072998,33.92126786,27.03162728,6.874265254,29.60096363,0.234634576,0.127975682,0.009466587,0.004769137,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5179.077148,34.9,23.87390557939914
13,2013-11-08,34.0,24.5,39.38504028,83.42021942,35.5727141,27.95359518,6.194717517,38.98318013,0.304344758,0.115253607,0.007260016,0.010473735,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5111.087891,34.4,27.6
14,2013-11-08,33.6,24.7,46.04501724,88.05114746,34.3259591,27.56198208,6.56970791,15.26408209,0.242318374,0.138462372,0.016959573,0.010338358,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5116.991699,33.4,26.2
15,2013-11-08,32.7,24.4,47.35040283,87.93856812,33.92993837,27.4963281,6.538357397,33.39171505,0.25380686,0.127399396,0.004227053,0.009628203,0.0,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5135.761719,33.1,25.8
16,2013-11-08,32.8,23.2,47.83355713,91.90283966,33.71660909,26.87971441,6.140090783,102.4116144,0.213714359,0.139852345,0.026156276,0.003014092,0.0,0.0,0.1492946584117647,0.0,37.4697,126.995,82.2912,2.2579,5093.864258,32.9,24.2
17,2013-11-08,32.5,22.9,44.89753723,94.48324585,34.25540516,26.47534941,4.682469557,136.5178641,0.275897,0.116925085,0.000204274,0.010026652,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5131.895996,33.8,25.3
18,2013-11-08,34.9,24.3,47.78610992,90.79792786,34.01212447,27.04808882,5.955970943,108.1941422,0.236497381,0.104534006,0.026067723,0.004528143,0.0,0.0,0.1492946584117647,0.0,37.4832,127.024,56.4448,1.2313,5113.475586,35.6,26.9
19,2013-11-08,34.0,24.019624413145543,47.59926987,89.61457062,33.37228748,27.0230073,6.254755298,45.64510338,0.245992044,0.125749322,0.00347305,0.008626124,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5161.941406,33.9,25.9
20,2013-11-08,33.6,24.1,64.03771494966634,96.77967072,32.22530977,25.69328712,6.911515246,84.7991807,0.197007522,0.067106867,0.0,0.001628219,0.0,0.0,0.1492946584117647,0.0,37.6181,127.004,146.554,4.7296,5213.896973,33.7,25.7
21,2013-11-08,32.6,23.8,41.44893646,85.02670288,35.37763767,28.01482006,6.656374772,15.44871559,0.244508667,0.118983804,0.017135882,0.003616488,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5123.937988,33.1,26.6
22,2013-11-08,33.6,24.3,45.54623032,90.93961334,34.66159287,27.537117,5.655714085,91.75045888,0.255313327,0.139815114,0.023809536,0.01167835,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5112.584961,35.1,26.7
23,2013-11-08,34.9,24.019624413145543,55.21665192,91.06278229,32.55631008,27.20749923,5.727682531,90.94491132,0.258711326,0.146134258,0.018412988,0.014592463,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5112.924805,34.9,27.0
24,2013-11-08,34.2,24.019624413145543,50.61885071,89.16639709,33.41434911,27.47524916,6.084058166,48.52100849,0.254069735,0.152826804,0.019522732,0.01312976,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5109.454102,29.83253833049404,23.87390557939914
25,2013-11-08,34.9,24.6,44.89094925,85.80712891,34.76745102,27.98344979,6.716194441,21.71734186,0.254883596,0.182951155,0.016449483,0.006662477,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5119.374023,34.2,27.1
1,2013-12-08,30.0,24.4,47.18071365,91.53679657,31.36135835,25.56061445,8.251278778,83.7448327,0.141075414,0.146577418,0.009023197,0.0,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5245.199219,30.8,23.6
2,2013-12-08,33.3,24.7,40.61331558,83.95131683,33.45148475,27.40464127,6.36520041,57.55757068,0.15980907,0.1357133,0.013732089,0.0,0.0,0.0,0.1492946584117647,0.0,37.6046,127.032,44.7624,0.5141,5102.277832,33.6,23.8
3,2013-12-08,33.6,26.8,36.81957245,81.32743835,34.29507979,27.48330902,7.146755318,13.77526442,0.169355383,0.14394437,0.020657286,0.000110667,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5096.946289,33.4,26.0
4,2013-12-08,33.6,26.5,47.64773178,95.12567902,32.2617184,25.401458,5.54227673,87.25867996,0.060101884,0.05894316,0.000918344,0.0,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5087.650879,34.2,25.7
5,2013-12-08,33.3,26.1,47.15087891,90.32481384,32.84981287,26.12313307,5.96398739,143.1370935,0.117650647,0.104644469,0.016129777,0.001477035,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5086.999512,34.1,24.3
6,2013-12-08,33.7,27.2,41.53973007,85.56502533,33.6586043,26.72121001,6.831320922,61.87148484,0.151719992,0.129223005,0.037626806,0.001406127,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5100.898926,33.9,26.3
7,2013-12-08,32.1,26.9,64.03771494966634,89.84151459,31.4660504,26.34134134,6.064299464,153.0592678,0.191647474,0.130404252,0.014542741,0.0,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5079.775879,33.6,26.2
8,2013-12-08,33.2,26.9,45.3589859,86.30085754,32.96815271,26.7395311,6.619607011,51.49992168,0.162596694,0.144329877,0.012606674,5.62e-05,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5084.35498,33.1,26.4
9,2013-12-08,33.3,25.6,47.51373291,89.30125427,32.07239659,26.36494338,6.370965123,105.8832076,0.205686246,0.15453507,0.021268176,0.0,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5109.80957,33.3,25.0
10,2013-12-08,31.9,24.9,49.13250351,86.90612793,31.68038959,25.74321243,6.93340379,70.16411563,0.087613325,0.107539162,0.030258059,0.000768634,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5052.172363,32.4,23.9
11,2013-12-08,34.7,24.019624413145543,40.90680695,86.34676361,33.98224439,26.79554762,6.717864156,67.81515082,0.134255868,0.149235643,0.030899815,0.004488074,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5102.056152,36.0,25.9
12,2013-12-08,34.9,25.2,39.85089874,82.51356506,33.03238132,27.02450027,7.507657448,29.79979118,0.160455422,0.124028898,0.003151945,0.0,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5148.331543,34.8,24.3
13,2013-12-08,34.1,27.7,36.72560883,83.56676483,34.25035437,26.99858014,7.062922796,35.64781566,0.163060539,0.147745013,0.032464698,0.001915647,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5080.226563,34.2,26.5
14,2013-12-08,32.9,26.2,41.37404633,82.56219482,33.76362094,27.42242801,7.079085728,16.77700927,0.153642827,0.152360042,0.003284789,0.001359191,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5086.431152,33.2,25.6
15,2013-12-08,32.6,24.019624413145543,41.39361572,82.48271942,33.40658248,27.62966884,7.031782409,35.41076891,0.183035127,0.150671422,0.015702294,0.0,0.0,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5105.529785,32.8,25.4
16,2013-12-08,32.1,24.2,48.54632187,85.68598938,32.48435319,26.42176429,6.077162306,104.9036665,0.081551538,0.116020062,0.03332084,4.5e-05,0.0,0.0,0.1492946584117647,0.0,37.4697,126.995,82.2912,2.2579,5062.422852,33.0,23.3
17,2013-12-08,33.8,25.3,43.40664673,89.53935242,33.01047939,25.89111801,8.209924160266006,137.6800214,0.15594242,0.126690356,0.024149428,0.000706333,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5101.342773,33.8,24.0
18,2013-12-08,34.8,27.0,46.4992981,88.83661652,32.81693957,26.22342675,6.162071149,109.2200303,0.109176173,0.13016589,0.051502742,0.00108813,0.0,0.0,0.1492946584117647,0.0,37.4832,127.024,56.4448,1.2313,5082.563477,35.5,25.8
19,2013-12-08,33.3,25.9,43.06951141,83.56661224,32.85584032,27.07306266,6.820225149,46.07586046,0.195121393,0.138750199,0.015794366,0.0,0.0,0.0,0.1492946584117647,0.0,37.5776,126.938,75.0924,1.7678,5131.66748,33.5,25.1
20,2013-12-08,32.9,26.2,49.80849075,95.25494385,31.29375602,25.5421957,8.117804646,84.1610561,0.105746813,0.133347932,0.00245254,0.0,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5184.058105,33.5,25.2
21,2013-12-08,33.1,26.8,37.34535217,81.68154907,34.1972679,27.44676318,7.071864049,15.73519047,0.164673982,0.148381773,0.002734151,0.000437494,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5093.562988,33.3,25.7
22,2013-12-08,34.3,26.9,45.13299179,87.52986145,33.3449765,26.54871642,6.032459378,101.566006,0.11167432,0.106007966,0.069337605,0.003366834,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5082.049805,35.2,25.8
23,2013-12-08,34.3,27.1,46.3203392,86.01922607,32.32462409,27.31858535,6.464954754,102.4849361,0.201651239,0.136073882,0.030005577,0.0,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5082.452637,34.3,26.6
24,2013-12-08,29.37304128053917,24.019624413145543,42.08719635,83.83290863,33.17459386,27.41674229,6.781270881,54.81218211,0.177861525,0.137186848,0.012337373,0.29974117123819094,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5078.900391,33.8,26.8
25,2013-12-08,33.8,27.1,39.46088028,80.40629578,34.08742448,27.87441109,7.120124757,24.6469595,0.146748291,0.161643114,0.009629554,0.29974117123819094,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5088.989746,34.0,26.3
1,2013-08-13,30.3,24.019624413145543,54.82340622,91.05198669,29.79406724,24.98607704,6.783346256,67.23943871,0.122729925,0.171899574,0.159338234,0.026207722,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5214.742188,30.9,23.3
2,2013-08-13,33.3,23.9,49.25019073,83.10844421,31.69353081,26.57774865,5.258978347,46.86003238,0.117985991,0.157060512,0.204588232,0.025923722,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5071.276855,33.4,23.6
3,2013-08-13,33.1,26.1,43.92081833,80.48784637,32.54115385,27.69615547,6.170152654,10.85305143,0.148422326,0.192283208,0.2200871,0.025994548,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5065.961426,32.7,25.9
4,2013-08-13,33.5,25.7,57.70088196,95.42516327,30.61494001,25.06084234,4.451440255,65.91807063,0.086306437,0.191639965,0.176129941,0.026258748,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5056.626465,33.4,25.5
5,2013-08-13,33.1,24.019624413145543,50.8560524,92.14927673,31.16672613,26.28784761,5.445317596,109.2670472,0.170750487,0.1185972,0.254860831,0.029189772,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5055.825195,33.1,24.6
6,2013-08-13,33.4,26.3,46.07052612,86.04598236,32.20141348,26.82212658,6.130278935,51.131507,0.13250927,0.132566664,0.234070435,0.037002629,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5069.704102,33.8,26.1
7,2013-08-13,32.0,26.3,57.96472168,90.54198456,30.46585128,26.41281144,5.281831235,112.7872132,0.123604091,0.177976134,0.212274371,0.045815934,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5048.708496,32.6,26.2
8,2013-08-13,32.7,26.5,47.11143875,87.65037537,31.79777916,26.58231379,5.817964961,40.09006461,0.114516074,0.116207175,0.247504784,0.027346431,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5052.947754,33.4,26.2
9,2013-08-13,33.1,24.019624413145543,64.03771494966634,90.63986206,30.87321879,26.1357878,5.448561221,78.76054102,0.11134599,0.146525235,0.228876696,0.29974117123819094,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5078.800293,33.8,24.6
10,2013-08-13,31.5,24.4,52.24222565,87.23497009,30.38263517,25.79522714,6.273337722,59.56293029,0.075639599,0.076014694,0.182420423,0.031265653,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5018.759766,31.9,23.7
11,2013-08-13,34.2,26.0,44.86185455,85.74250031,32.39363684,27.06280177,6.245325724,53.99996154,0.170310716,0.126557913,0.255357403,0.028024023,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5071.220215,34.5,25.6
12,2013-08-13,34.8,24.4,46.44135666,81.72555542,31.52949832,27.02906784,6.524101228,22.70627799,0.137466356,0.166039705,0.207791207,0.026036689,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5117.001465,34.0,24.3
13,2013-08-13,34.2,26.6,44.23659134,83.49894714,32.32282279,27.11197046,6.025560617,26.82272478,0.187521324,0.174198932,0.254755581,0.027990314,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5048.783691,33.7,26.6
14,2013-08-13,32.4,24.019624413145543,44.62333298,83.75868225,32.42378238,27.26531897,6.218217015,13.7675088,0.121477776,0.111986859,0.228142791,0.034433082,0.0,0.0,0.1492946584117647,0.0,37.4967,126.927,30.968,0.618,5055.290527,33.2,23.87390557939914
15,2013-08-13,32.5,25.7,45.05187225,82.83919525,31.92497368,27.49964112,8.209924160266006,27.59106298,0.123401463,0.184114516,0.214966675,0.040330259,0.0,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5074.718262,32.9,25.1
16,2013-08-13,32.9,24.019624413145543,51.41839218,84.82976532,31.15120324,26.62726097,5.477575123,83.23463905,0.09803564,0.108751103,0.208779774,0.032016687,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5030.400879,32.6,23.3
17,2013-08-13,33.3,24.0,53.90533066,93.25569153,30.92875871,25.07757221,4.775342862,97.64745746,0.148332492,0.132566174,0.24571623,0.025865283,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5070.208496,33.0,22.7
18,2013-08-13,35.5,25.8,50.50476074,87.80867767,31.4517058,26.47044154,5.563905696,84.2967993,0.118404193,0.14170013,0.233522332,0.032610531,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5051.070801,29.83253833049404,25.8
19,2013-08-13,33.3,25.3,64.03771494966634,84.10181427,31.46307563,27.14068656,5.932763884,35.10885018,0.142376677,0.178354475,0.209296432,0.045304034,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5100.811035,32.9,24.7
20,2013-08-13,32.7,25.3,64.03771494966634,94.00281525,29.82211913,25.2252665,6.607981841,70.44314034,0.094085155,0.138930577,0.137331301,0.29974117123819094,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5153.638672,33.2,24.7
21,2013-08-13,33.1,25.9,44.09204865,81.17081451,32.63112948,27.67583283,6.250422508,12.31828266,0.138730189,0.151166826,0.224392418,0.026492243,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5062.609375,32.8,25.8
22,2013-08-13,34.5,25.9,47.12777328,86.91422272,32.12882272,26.78400737,5.730263382,86.41977421,0.15006992,0.123131377,0.239724216,0.029347555,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5050.93457,34.2,25.6
23,2013-08-13,33.7,24.019624413145543,51.27947235,87.13452148,31.23753187,27.0984669,5.582912942,79.29088815,0.115892352,0.151462201,0.205210425,0.034405927,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5051.400391,34.7,26.5
24,2013-08-13,29.37304128053917,24.019624413145543,46.57756805,85.12612152,31.90056715,27.27068011,8.209924160266006,43.02337003,0.116718242,0.139741909,0.214100256,0.034686,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5047.767578,33.8,26.6
25,2013-08-13,33.3,26.3,46.40815353,80.04415131,32.55015781,27.83525516,6.250591735,19.84190138,0.137860422,0.152010424,0.22349824,0.035930931,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5058.025879,33.9,26.4
1,2013-08-14,29.7,23.4,64.62533569,92.91061401,30.06772757,25.36782322,8.462077538,68.91626452,0.276423416,0.281877957,0.099439187,0.151539677,0.0,0.003171141,0.0,0.0,37.6046,126.991,212.335,2.785,5183.697266,29.5,23.5
2,2013-08-14,32.2,23.6,57.15242767,83.67937469,32.23762092,26.29030428,6.657371114,49.52473563,0.278519263,0.294804139,0.063291422,0.040187861,0.0,0.00162465,0.0,0.0,37.6046,127.032,44.7624,0.5141,5039.694336,32.5,24.0
3,2013-08-14,32.2,24.019624413145543,53.08794785,80.15353394,32.79198942,27.55008598,7.357553124,13.39184766,0.279435897,0.317782287,0.0843278,0.29974117123819094,0.0,0.015092511,0.0,0.0,37.5776,127.058,33.3068,0.2661,5034.395996,33.3,26.0
4,2013-08-14,32.7,25.8,66.2349472,94.71968079,31.34333847,25.18128729,8.209924160266006,78.454334,0.217580745,0.181878488,0.0456821,0.065307824,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5024.993652,33.2,26.0
5,2013-08-14,32.8,24.6,57.65390396,90.44618988,31.68209984,26.10790447,6.519897481,113.1787942,0.228319507,0.352923297,0.10737497,0.116549466,0.0,0.063110429,0.0,0.0,37.5507,127.135,35.038,0.5055,5024.069336,33.3,24.6
6,2013-08-14,33.4,26.1,64.03771494966634,84.1770401,32.44947676,26.62530162,7.325310926,58.09867573,0.21903211,0.401142306,0.082849114,0.171409714,0.0,0.167892108,0.0,0.0,37.5102,127.042,54.6384,0.1457,5037.928223,33.2,26.5
